department,death_year,age_in_years,total_deaths
97,2014,41,47
97,2014,42,36
97,2014,43,48
97,2014,44,71
97,2014,45,71
97,2014,46,59
97,2014,47,80
97,2014,48,87
97,2014,49,97
97,2014,50,104
97,2014,51,103
97,2014,52,107
97,2014,53,106
97,2014,54,117
97,2014,55,103
97,2014,56,148
97,2014,57,136
97,2014,58,147
97,2014,59,141
97,2014,60,146
97,2014,61,144
97,2014,62,185
97,2014,63,170
97,2014,64,179
97,2014,65,191
97,2014,66,175
97,2014,67,181
97,2014,68,186
97,2014,69,199
97,2014,70,209
97,2014,71,223
97,2014,72,228
97,2014,73,236
97,2014,74,245
97,2014,75,218
97,2014,76,238
97,2014,77,294
97,2014,78,314
97,2014,79,324
97,2014,80,313
97,2014,81,323
97,2014,82,318
97,2014,83,344
97,2014,84,346
97,2014,85,338
97,2014,86,345
97,2014,87,310
97,2014,88,328
97,2014,89,329
97,2014,90,321
97,2014,91,318
97,2014,92,279
97,2014,93,252
97,2014,94,199
97,2014,95,146
97,2014,96,128
97,2014,97,102
97,2014,98,103
97,2014,99,60
97,2014,100,43
97,2014,101,45
97,2014,102,48
97,2014,103,23
97,2014,104,20
97,2014,105,9
97,2014,106,5
97,2014,107,6
97,2014,108,4
97,2014,109,2
97,2014,112,1
97,2015,0,291
97,2015,1,31
97,2015,2,13
97,2015,3,10
97,2015,4,8
97,2015,5,10
97,2015,6,7
97,2015,7,6
97,2015,8,7
97,2015,9,11
97,2015,10,1
97,2015,11,3
97,2015,12,3
97,2015,13,9
97,2015,14,6
97,2015,15,14
97,2015,16,14
97,2015,17,18
97,2015,18,17
97,2015,19,13
97,2015,20,16
97,2015,21,19
97,2015,22,26
97,2015,23,26
97,2015,24,22
97,2015,25,15
97,2015,26,28
97,2015,27,23
97,2015,28,14
97,2015,29,24
97,2015,30,23
97,2015,31,30
97,2015,32,21
97,2015,33,34
97,2015,34,36
97,2015,35,22
97,2015,36,24
97,2015,37,40
97,2015,38,34
97,2015,39,36
97,2015,40,35
97,2015,41,42
97,2015,42,49
97,2015,43,55
97,2015,44,64
97,2015,45,59
97,2015,46,70
97,2015,47,80
97,2015,48,73
97,2015,49,77
97,2015,50,118
97,2015,51,99
97,2015,52,84
97,2015,53,121
97,2015,54,122
97,2015,55,124
97,2015,56,126
97,2015,57,133
97,2015,58,140
97,2015,59,153
97,2015,60,161
97,2015,61,153
97,2015,62,180
97,2015,63,173
97,2015,64,154
97,2015,65,182
97,2015,66,177
97,2015,67,241
97,2015,68,186
97,2015,69,192
97,2015,70,225
97,2015,71,197
97,2015,72,216
97,2015,73,226
97,2015,74,199
97,2015,75,258
97,2015,76,254
97,2015,77,283
97,2015,78,308
97,2015,79,303
97,2015,80,315
97,2015,81,298
97,2015,82,291
97,2015,83,271
97,2015,84,313
97,2015,85,322
97,2015,86,291
97,2015,87,335
97,2015,88,302
97,2015,89,317
97,2015,90,302
97,2015,91,247
97,2015,92,226
97,2015,93,213
97,2015,94,203
97,2015,95,156
97,2015,96,131
97,2015,97,140
97,2015,98,89
97,2015,99,91
97,2015,100,64
97,2015,101,39
97,2015,102,31
97,2015,103,28
97,2015,104,9
97,2015,105,10
97,2015,106,10
97,2015,107,3
97,2015,108,3
97,2015,109,2
97,2016,0,346
97,2016,1,30
97,2016,2,11
97,2016,3,19
97,2016,4,14
97,2016,5,6
97,2016,6,3
97,2016,7,4
97,2016,8,9
97,2016,9,8
97,2016,10,8
97,2016,11,8
97,2016,13,2
97,2016,14,7
97,2016,15,7
97,2016,16,11
97,2016,17,19
97,2016,18,11
97,2016,19,20
97,2016,20,21
97,2016,21,22
97,2016,22,21
97,2016,23,22
97,2016,24,26
97,2016,25,23
97,2016,26,19
97,2016,27,20
97,2016,28,28
97,2016,29,34
97,2016,30,19
97,2016,31,16
97,2016,32,24
97,2016,33,29
97,2016,34,30
97,2016,35,30
97,2016,36,33
97,2016,37,35
97,2016,38,34
97,2016,39,36
97,2016,40,40
97,2016,41,52
97,2016,42,52
97,2016,43,60
97,2016,44,58
97,2016,45,73
97,2016,46,66
97,2016,47,75
97,2016,48,85
97,2016,49,93
97,2016,50,103
97,2016,51,123
97,2016,52,118
97,2016,53,116
97,2016,54,124
97,2016,55,137
97,2016,56,115
97,2016,57,143
97,2016,58,158
97,2016,59,177
97,2016,60,162
97,2016,61,167
97,2016,62,175
97,2016,63,196
97,2016,64,178
97,2016,65,188
97,2016,66,221
97,2016,67,214
97,2016,68,201
97,2016,69,223
97,2016,70,224
97,2016,71,233
97,2016,72,223
97,2016,73,247
97,2016,74,242
97,2016,75,205
97,2016,76,251
97,2016,77,291
97,2016,78,295
97,2016,79,327
97,2016,80,319
97,2016,81,332
97,2016,82,309
97,2016,83,348
97,2016,84,353
97,2016,85,311
97,2016,86,325
97,2016,87,339
97,2016,88,346
97,2016,89,337
97,2016,90,335
97,2016,91,314
97,2016,92,247
97,2016,93,282
97,2016,94,198
97,2016,95,205
97,2016,96,166
97,2016,97,111
97,2016,98,93
97,2016,99,66
97,2016,100,65
97,2016,101,57
97,2016,102,38
97,2016,103,34
97,2016,104,18
97,2016,105,12
97,2016,106,7
97,2016,107,4
97,2016,108,3
97,2016,110,1
97,2016,111,1
97,2016,114,1
97,2017,0,336
97,2017,1,30
97,2017,2,11
97,2017,3,15
97,2017,4,9
97,2017,5,8
97,2017,6,8
97,2017,7,4
97,2017,8,4
97,2017,9,7
97,2017,10,5
97,2017,11,9
97,2017,12,7
97,2017,13,1
97,2017,14,8
97,2017,15,7
97,2017,16,13
97,2017,17,13
97,2017,18,15
97,2017,19,23
97,2017,20,20
97,2017,21,16
97,2017,22,24
97,2017,23,13
97,2017,24,6
97,2017,25,15
97,2017,26,24
97,2017,27,20
97,2017,28,27
97,2017,29,38
97,2017,30,23
97,2017,31,23
97,2017,32,21
97,2017,33,15
97,2017,34,25
97,2017,35,25
97,2017,36,32
97,2017,37,33
97,2017,38,29
97,2017,39,44
97,2017,40,37
97,2017,41,39
97,2017,42,59
97,2017,43,60
97,2017,44,53
97,2017,45,60
97,2017,46,63
97,2017,47,73
97,2017,48,64
97,2017,49,103
97,2017,50,92
97,2017,51,108
97,2017,52,109
97,2017,53,94
97,2017,54,122
97,2017,55,144
97,2017,56,128
97,2017,57,129
97,2017,58,134
97,2017,59,162
97,2017,60,174
97,2017,61,150
97,2017,62,137
97,2017,63,168
97,2017,64,207
97,2017,65,184
97,2017,66,214
97,2017,67,203
97,2017,68,199
97,2017,69,242
97,2017,70,227
97,2017,71,186
97,2017,72,219
97,2017,73,241
97,2017,74,291
97,2017,75,251
97,2017,76,252
97,2017,77,310
97,2017,78,299
97,2017,79,303
97,2017,80,366
97,2017,81,343
97,2017,82,343
97,2017,83,354
97,2017,84,341
97,2017,85,331
97,2017,86,347
97,2017,87,319
97,2017,88,307
97,2017,89,350
97,2017,90,293
97,2017,91,321
97,2017,92,275
97,2017,93,232
97,2017,94,258
97,2017,95,210
97,2017,96,155
97,2017,97,117
97,2017,98,107
97,2017,99,85
97,2017,100,70
97,2017,101,28
97,2017,102,44
97,2017,103,22
97,2017,104,23
97,2017,105,10
97,2017,106,8
97,2017,107,4
97,2017,108,2
97,2017,109,2
97,2017,117,1
97,2018,0,300
97,2018,1,24
97,2018,2,12
97,2018,3,9
97,2018,4,9
97,2018,5,7
97,2018,6,7
97,2018,7,4
97,2018,8,1
97,2018,9,1
97,2018,10,5
97,2018,11,6
97,2018,12,7
97,2018,13,4
97,2018,14,10
97,2018,15,9
97,2018,16,11
97,2018,17,6
97,2018,18,17
97,2018,19,19
97,2018,20,9
97,2018,21,18
97,2018,22,11
97,2018,23,23
97,2018,24,23
97,2018,25,17
97,2018,26,23
97,2018,27,18
97,2018,28,27
97,2018,29,16
97,2018,30,35
97,2018,31,33
97,2018,32,36
97,2018,33,35
97,2018,34,26
97,2018,35,39
97,2018,36,26
97,2018,37,30
97,2018,38,39
97,2018,39,43
97,2018,40,38
97,2018,41,42
97,2018,42,33
97,2018,43,61
97,2018,44,60
97,2018,45,66
97,2018,46,59
97,2018,47,69
97,2018,48,101
97,2018,49,100
97,2018,50,108
97,2018,51,111
97,2018,52,129
97,2018,53,118
97,2018,54,107
97,2018,55,131
97,2018,56,136
97,2018,57,143
97,2018,58,181
97,2018,59,169
97,2018,60,149
97,2018,61,183
97,2018,62,159
97,2018,63,183
97,2018,64,187
97,2018,65,212
97,2018,66,189
97,2018,67,225
97,2018,68,238
97,2018,69,215
97,2018,70,201
97,2018,71,204
97,2018,72,237
97,2018,73,233
97,2018,74,264
97,2018,75,241
97,2018,76,258
97,2018,77,258
97,2018,78,318
97,2018,79,309
97,2018,80,317
97,2018,81,348
97,2018,82,390
97,2018,83,369
97,2018,84,357
97,2018,85,374
97,2018,86,344
97,2018,87,363
97,2018,88,364
97,2018,89,331
97,2018,90,331
97,2018,91,273
97,2018,92,271
97,2018,93,272
97,2018,94,217
97,2018,95,199
97,2018,96,173
97,2018,97,165
97,2018,98,116
97,2018,99,92
97,2018,100,73
97,2018,101,53
97,2018,102,39
97,2018,103,32
97,2018,104,28
97,2018,105,18
97,2018,106,11
97,2018,107,8
97,2018,108,4
97,2018,109,2
97,2019,0,324
97,2019,1,33
97,2019,2,11
97,2019,3,9
97,2019,4,7
97,2019,5,8
97,2019,6,4
97,2019,7,8
97,2019,8,4
97,2019,9,3
97,2019,10,2
97,2019,11,6
97,2019,12,8
97,2019,13,6
97,2019,14,10
97,2019,15,11
97,2019,16,10
97,2019,17,10
97,2019,18,18
97,2019,19,20
97,2019,20,17
97,2019,21,16
97,2019,22,16
97,2019,23,10
97,2019,24,21
97,2019,25,21
97,2019,26,19
97,2019,27,28
97,2019,28,26
97,2019,29,19
97,2019,30,33
97,2019,31,40
97,2019,32,29
97,2019,33,29
97,2019,34,32
97,2019,35,26
97,2019,36,22
97,2019,37,35
97,2019,38,35
97,2019,39,39
97,2019,40,45
97,2019,41,42
97,2019,42,38
97,2019,43,39
97,2019,44,66
97,2019,45,66
97,2019,46,69
97,2019,47,78
97,2019,48,79
97,2019,49,86
97,2019,50,114
97,2019,51,96
97,2019,52,97
97,2019,53,115
97,2019,54,117
97,2019,55,126
97,2019,56,152
97,2019,57,164
97,2019,58,147
97,2019,59,186
97,2019,60,182
97,2019,61,216
97,2019,62,205
97,2019,63,197
97,2019,64,209
97,2019,65,219
97,2019,66,202
97,2019,67,204
97,2019,68,239
97,2019,69,244
97,2019,70,272
97,2019,71,248
97,2019,72,309
97,2019,73,262
97,2019,74,266
97,2019,75,260
97,2019,76,290
97,2019,77,292
97,2019,78,313
97,2019,79,322
97,2019,80,298
97,2019,81,357
97,2019,82,371
97,2019,83,389
97,2019,84,386
97,2019,85,377
97,2019,86,392
97,2019,87,356
97,2019,88,342
97,2019,89,328
97,2019,90,322
97,2019,91,376
97,2019,92,323
97,2019,93,283
97,2019,94,246
97,2019,95,225
97,2019,96,166
97,2019,97,168
97,2019,98,135
97,2019,99,99
97,2019,100,64
97,2019,101,64
97,2019,102,46
97,2019,103,28
97,2019,104,19
97,2019,105,17
97,2019,106,11
97,2019,107,5
97,2019,108,4
97,2019,109,1
97,2019,110,1
97,2019,113,1
97,2019,116,1
97,2020,0,287
97,2020,1,23
97,2020,2,22
97,2020,3,7
97,2020,4,5
97,2020,5,5
97,2020,6,3
97,2020,7,5
97,2020,8,5
97,2020,9,12
97,2020,10,4
97,2020,11,3
97,2020,12,7
97,2020,13,5
97,2020,14,8
97,2020,15,13
97,2020,16,15
97,2020,17,12
97,2020,18,18
97,2020,19,14
97,2020,20,20
97,2020,21,19
97,2020,22,23
97,2020,23,19
97,2020,24,18
97,2020,25,19
97,2020,26,12
97,2020,27,24
97,2020,28,29
97,2020,29,20
97,2020,30,36
97,2020,31,15
97,2020,32,28
97,2020,33,41
97,2020,34,27
97,2020,35,31
97,2020,36,32
97,2020,37,34
97,2020,38,31
97,2020,39,41
97,2020,40,47
97,2020,41,54
97,2020,42,54
97,2020,43,52
97,2020,44,59
97,2020,45,68
97,2020,46,68
97,2020,47,86
97,2020,48,84
97,2020,49,111
97,2020,50,101
97,2020,51,124
97,2020,52,120
97,2020,53,119
97,2020,54,134
97,2020,55,123
97,2020,56,157
97,2020,57,162
97,2020,58,190
97,2020,59,197
97,2020,60,182
97,2020,61,185
97,2020,62,203
97,2020,63,212
97,2020,64,224
97,2020,65,230
97,2020,66,209
97,2020,67,265
97,2020,68,280
97,2020,69,227
97,2020,70,298
97,2020,71,269
97,2020,72,310
97,2020,73,262
97,2020,74,274
97,2020,75,300
97,2020,76,267
97,2020,77,308
97,2020,78,326
97,2020,79,321
97,2020,80,352
97,2020,81,379
97,2020,82,379
97,2020,83,396
97,2020,84,391
97,2020,85,413
97,2020,86,371
97,2020,87,360
97,2020,88,339
97,2020,89,337
97,2020,90,344
97,2020,91,311
97,2020,92,294
97,2020,93,274
97,2020,94,262
97,2020,95,254
97,2020,96,171
97,2020,97,171
97,2020,98,129
97,2020,99,112
97,2020,100,88
97,2020,101,61
97,2020,102,42
97,2020,103,31
97,2020,104,19
97,2020,105,17
97,2020,106,9
97,2020,107,5
97,2020,108,5
97,2020,109,2
97,2020,110,2
97,2020,111,2
97,2020,113,1
97,2021,0,324
97,2021,1,22
97,2021,2,17
97,2021,3,10
97,2021,4,11
97,2021,5,7
97,2021,6,8
97,2021,7,4
97,2021,8,3
97,2021,9,9
97,2021,10,7
97,2021,11,6
97,2021,12,6
97,2021,13,11
97,2021,14,5
97,2021,15,18
97,2021,16,13
97,2021,17,15
97,2021,18,13
97,2021,19,18
97,2021,20,23
97,2021,21,16
97,2021,22,30
97,2021,23,21
97,2021,24,21
97,2021,25,26
97,2021,26,23
97,2021,27,22
97,2021,28,20
97,2021,29,33
97,2021,30,23
97,2021,31,24
97,2021,32,40
97,2021,33,36
97,2021,34,34
97,2021,35,42
97,2021,36,33
97,2021,37,52
97,2021,38,52
97,2021,39,47
97,2021,40,51
97,2021,41,39
97,2021,42,56
97,2021,43,62
97,2021,44,71
97,2021,45,60
97,2021,46,85
97,2021,47,98
97,2021,48,93
97,2021,49,112
97,2021,50,117
97,2021,51,105
97,2021,52,140
97,2021,53,154
97,2021,54,150
97,2021,55,136
97,2021,56,189
97,2021,57,207
97,2021,58,203
97,2021,59,224
97,2021,60,221
97,2021,61,269
97,2021,62,249
97,2021,63,271
97,2021,64,254
97,2021,65,270
97,2021,66,308
97,2021,67,318
97,2021,68,301
97,2021,69,292
97,2021,70,335
97,2021,71,376
97,2021,72,348
97,2021,73,366
97,2021,74,411
97,2021,75,358
97,2021,76,371
97,2021,77,413
97,2021,78,387
97,2021,79,448
97,2021,80,430
97,2021,81,481
97,2021,82,394
97,2021,83,465
97,2021,84,471
97,2021,85,540
97,2021,86,489
97,2021,87,430
97,2021,88,450
97,2021,89,392
97,2021,90,411
97,2021,91,412
97,2021,92,339
97,2021,93,348
97,2021,94,294
97,2021,95,270
97,2021,96,254
97,2021,97,194
97,2021,98,130
97,2021,99,113
97,2021,100,102
97,2021,101,64
97,2021,102,41
97,2021,103,32
97,2021,104,32
97,2021,105,21
97,2021,106,15
97,2021,107,10
97,2021,108,6
97,2021,109,2
97,2021,110,4
97,2021,112,1
97,2021,115,1
97,2021,118,1
97,2022,0,329
97,2022,1,19
97,2022,2,14
97,2022,3,13
97,2022,4,13
97,2022,5,13
97,2022,6,10
97,2022,7,10
97,2022,8,9
97,2022,9,6
97,2022,10,8
97,2022,11,6
97,2022,12,4
97,2022,13,6
97,2022,14,9
97,2022,15,9
97,2022,16,16
97,2022,17,13
97,2022,18,13
97,2022,19,23
97,2022,20,19
97,2022,21,17
97,2022,22,27
97,2022,23,19
97,2022,24,22
97,2022,25,24
97,2022,26,26
97,2022,27,31
97,2022,28,14
97,2022,29,23
97,2022,30,29
97,2022,31,24
97,2022,32,29
97,2022,33,29
97,2022,34,38
97,2022,35,36
97,2022,36,37
97,2022,37,40
97,2022,38,36
97,2022,39,47
97,2022,40,40
97,2022,41,54
97,2022,42,44
97,2022,43,41
97,2022,44,60
97,2022,45,61
97,2022,46,65
97,2022,47,89
97,2022,48,68
97,2022,49,88
97,2022,50,97
97,2022,51,114
97,2022,52,108
97,2022,53,127
97,2022,54,142
97,2022,55,169
97,2022,56,151
97,2022,57,172
97,2022,58,164
97,2022,59,213
97,2022,60,180
97,2022,61,189
97,2022,62,212
97,2022,63,212
97,2022,64,238
97,2022,65,264
97,2022,66,229
97,2022,67,294
97,2022,68,250
97,2022,69,296
97,2022,70,276
97,2022,71,334
97,2022,72,358
97,2022,73,352
97,2022,74,368
97,2022,75,365
97,2022,76,364
97,2022,77,386
97,2022,78,387
97,2022,79,408
97,2022,80,406
97,2022,81,442
97,2022,82,408
97,2022,83,467
97,2022,84,466
97,2022,85,469
97,2022,86,538
97,2022,87,502
97,2022,88,496
97,2022,89,419
97,2022,90,425
97,2022,91,378
97,2022,92,401
97,2022,93,314
97,2022,94,340
97,2022,95,296
97,2022,96,216
97,2022,97,245
97,2022,98,153
97,2022,99,125
97,2022,100,87
97,2022,101,75
97,2022,102,65
97,2022,103,39
97,2022,104,22
97,2022,105,14
97,2022,106,9
97,2022,107,5
97,2022,108,6
97,2022,109,4
97,2022,110,2
97,2022,111,3
97,2022,113,1
97,2023,0,319
97,2023,1,23
97,2023,2,21
97,2023,3,13
97,2023,4,17
97,2023,5,8
97,2023,6,3
97,2023,7,8
97,2023,8,6
97,2023,9,4
97,2023,10,11
97,2023,11,7
97,2023,12,6
97,2023,13,8
97,2023,14,11
97,2023,15,5
97,2023,16,8
97,2023,17,10
97,2023,18,17
97,2023,19,17
97,2023,20,24
97,2023,21,17
97,2023,22,21
97,2023,23,25
97,2023,24,19
97,2023,25,25
97,2023,26,20
97,2023,27,23
97,2023,28,27
97,2023,29,31
97,2023,30,29
97,2023,31,32
97,2023,32,26
97,2023,33,33
97,2023,34,40
97,2023,35,28
97,2023,36,37
97,2023,37,39
97,2023,38,31
97,2023,39,45
97,2023,40,39
97,2023,41,50
97,2023,42,57
97,2023,43,60
97,2023,44,76
97,2023,45,67
97,2023,46,67
97,2023,47,62
97,2023,48,58
97,2023,49,80
97,2023,50,94
97,2023,51,105
97,2023,52,108
97,2023,53,116
97,2023,54,122
97,2023,55,166
97,2023,56,125
97,2023,57,143
97,2023,58,156
97,2023,59,186
97,2023,60,184
97,2023,61,193
97,2023,62,200
97,2023,63,220
97,2023,64,226
97,2023,65,211
97,2023,66,253
97,2023,67,258
97,2023,68,274
97,2023,69,287
97,2023,70,311
97,2023,71,319
97,2023,72,301
97,2023,73,310
97,2023,74,304
97,2023,75,306
97,2023,76,363
97,2023,77,326
97,2023,78,318
97,2023,79,360
97,2023,80,384
97,2023,81,351
97,2023,82,391
97,2023,83,430
97,2023,84,385
97,2023,85,451
97,2023,86,444
97,2023,87,433
97,2023,88,453
97,2023,89,401
97,2023,90,400
97,2023,91,376
97,2023,92,356
97,2023,93,319
97,2023,94,277
97,2023,95,237
97,2023,96,201
97,2023,97,162
97,2023,98,122
97,2023,99,113
97,2023,100,94
97,2023,101,69
97,2023,102,51
97,2023,103,38
97,2023,104,13
97,2023,105,11
97,2023,106,6
97,2023,107,5
97,2023,108,2
97,2023,109,3
97,2023,110,1
97,2023,111,1
97,2024,0,20
97,2024,1,1
97,2024,3,1
97,2024,6,1
97,2024,8,1
97,2024,18,3
97,2024,22,2
97,2024,23,2
97,2024,24,1
97,2024,26,1
97,2024,27,1
97,2024,28,4
97,2024,29,1
97,2024,30,4
97,2024,31,3
97,2024,32,2
97,2024,34,1
97,2024,35,2
97,2024,37,4
97,2024,38,3
97,2024,39,3
97,2024,40,2
97,2024,41,3
97,2024,42,2
97,2024,43,6
97,2024,44,9
97,2024,46,6
97,2024,47,3
97,2024,48,5
97,2024,49,5
97,2024,50,8
97,2024,51,8
97,2024,52,5
97,2024,53,8
97,2024,54,4
97,2024,55,10
97,2024,56,18
97,2024,57,10
97,2024,58,12
97,2024,59,14
97,2024,60,12
97,2024,61,25
97,2024,62,13
97,2024,63,25
97,2024,64,14
97,2024,65,22
97,2024,66,12
97,2024,67,20
97,2024,68,24
97,2024,69,23
97,2024,70,25
97,2024,71,15
97,2024,72,23
97,2024,73,24
97,2024,74,25
97,2024,75,26
97,2024,76,22
97,2024,77,30
97,2024,78,36
97,2024,79,24
97,2024,80,32
97,2024,81,38
97,2024,82,22
97,2024,83,33
97,2024,84,31
97,2024,85,21
97,2024,86,25
97,2024,87,32
97,2024,88,33
97,2024,89,29
97,2024,90,27
97,2024,91,23
97,2024,92,29
97,2024,93,27
97,2024,94,16
97,2024,95,18
97,2024,96,11
97,2024,97,12
97,2024,98,10
97,2024,99,7
97,2024,100,1
97,2024,101,7
97,2024,102,5
97,2024,103,1
97,2024,104,3
97,2024,105,2
97,2024,110,2
98,2010,19,1
98,2010,20,1
98,2010,24,1
98,2010,25,1
98,2010,28,2
98,2010,29,2
98,2010,32,1
98,2010,36,1
98,2010,38,1
98,2010,39,2
98,2010,40,1
98,2010,44,1
98,2010,47,2
98,2010,48,1
98,2010,50,2
98,2010,52,3
98,2010,53,2
98,2010,54,1
98,2010,55,2
98,2010,56,4
98,2010,57,1
98,2010,58,1
98,2010,60,3
98,2010,61,1
98,2010,62,3
98,2010,63,2
98,2010,64,2
98,2010,65,3
98,2010,66,5
98,2010,67,3
98,2010,68,2
98,2010,69,1
98,2010,70,2
98,2010,71,3
98,2010,72,3
98,2010,73,5
98,2010,74,3
98,2010,75,4
98,2010,76,5
98,2010,77,1
98,2010,78,3
98,2010,79,1
98,2010,80,3
98,2010,81,6
98,2010,82,7
98,2010,83,3
98,2010,84,2
98,2010,85,5
98,2010,86,3
98,2010,87,4
98,2010,88,2
98,2010,89,1
98,2010,90,3
98,2010,91,2
98,2010,92,2
98,2010,94,2
98,2010,96,1
98,2010,97,2
98,2010,98,2
98,2010,100,1
98,2011,22,1
98,2011,24,1
98,2011,25,1
98,2011,28,1
98,2011,36,2
98,2011,37,1
98,2011,38,3
98,2011,40,1
98,2011,41,2
98,2011,44,1
98,2011,46,5
98,2011,48,2
98,2011,49,2
98,2011,52,3
98,2011,53,1
98,2011,54,1
98,2011,55,1
98,2011,57,2
98,2011,58,3
98,2011,59,1
98,2011,60,1
98,2011,61,3
98,2011,62,1
98,2011,63,4
98,2011,64,2
98,2011,65,2
98,2011,66,7
98,2011,67,4
98,2011,68,5
98,2011,69,2
98,2011,70,4
98,2011,71,4
98,2011,72,4
98,2011,73,2
98,2011,74,6
98,2011,75,2
98,2011,77,7
98,2011,78,5
98,2011,79,7
98,2011,80,6
98,2011,81,5
98,2011,82,6
98,2011,83,5
98,2011,84,11
98,2011,85,5
98,2011,86,2
98,2011,87,5
98,2011,88,7
98,2011,89,1
98,2011,90,1
98,2011,91,1
98,2011,92,1
98,2011,94,2
98,2011,97,1
98,2011,98,2
98,2011,100,1
98,2012,0,1
98,2012,18,1
98,2012,20,1
98,2012,21,1
98,2012,24,1
98,2012,25,1
98,2012,27,1
98,2012,28,1
98,2012,30,2
98,2012,32,1
98,2012,38,1
98,2012,41,1
98,2012,42,2
98,2012,43,1
98,2012,44,1
98,2012,45,1
98,2012,48,2
98,2012,51,1
98,2012,53,3
98,2012,54,1
98,2012,56,1
98,2012,57,3
98,2012,58,4
98,2012,59,2
98,2012,60,4
98,2012,61,2
98,2012,62,1
98,2012,63,4
98,2012,64,2
98,2012,65,1
98,2012,66,4
98,2012,67,2
98,2012,68,6
98,2012,69,5
98,2012,70,5
98,2012,71,2
98,2012,72,5
98,2012,73,3
98,2012,74,4
98,2012,75,4
98,2012,76,4
98,2012,77,3
98,2012,78,5
98,2012,79,6
98,2012,80,8
98,2012,81,6
98,2012,82,6
98,2012,83,7
98,2012,84,3
98,2012,85,5
98,2012,86,2
98,2012,87,4
98,2012,88,3
98,2012,89,1
98,2012,90,4
98,2012,91,6
98,2012,92,2
98,2012,94,1
98,2012,95,1
98,2012,96,1
98,2012,97,3
98,2012,102,1
98,2013,19,1
98,2013,22,1
98,2013,23,1
98,2013,25,2
98,2013,28,1
98,2013,32,1
98,2013,33,1
98,2013,35,1
98,2013,40,1
98,2013,43,1
98,2013,45,2
98,2013,47,2
98,2013,48,2
98,2013,49,1
98,2013,50,1
98,2013,51,2
98,2013,52,2
98,2013,53,1
98,2013,54,2
98,2013,55,2
98,2013,56,2
98,2013,57,1
98,2013,58,2
98,2013,59,2
98,2013,60,1
98,2013,61,1
98,2013,62,3
98,2013,63,1
98,2013,64,5
98,2013,65,4
98,2013,66,3
98,2013,67,3
98,2013,68,4
98,2013,69,4
98,2013,70,10
98,2013,71,3
98,2013,72,3
98,2013,73,5
98,2013,74,3
98,2013,75,5
98,2013,76,7
98,2013,77,4
98,2013,78,1
98,2013,79,3
98,2013,80,5
98,2013,81,2
98,2013,82,4
98,2013,83,4
98,2013,84,5
98,2013,85,13
98,2013,86,6
98,2013,87,2
98,2013,88,4
98,2013,89,4
98,2013,90,4
98,2013,91,6
98,2013,92,3
98,2013,93,3
98,2013,95,1
98,2013,99,1
98,2013,102,1
98,2014,10,1
98,2014,19,1
98,2014,28,2
98,2014,31,1
98,2014,33,1
98,2014,34,2
98,2014,36,2
98,2014,37,1
98,2014,39,2
98,2014,41,1
98,2014,42,1
98,2014,44,1
98,2014,45,3
98,2014,47,2
98,2014,49,2
98,2014,52,4
98,2014,53,2
98,2014,55,1
98,2014,56,1
98,2014,57,3
98,2014,58,2
98,2014,59,5
98,2014,60,2
98,2014,61,5
98,2014,62,3
98,2014,63,2
98,2014,64,2
98,2014,65,4
98,2014,66,2
98,2014,67,4
98,2014,68,2
98,2014,69,6
98,2014,70,7
98,2014,71,7
98,2014,72,3
98,2014,73,3
98,2014,74,5
98,2014,75,4
98,2014,76,2
98,2014,77,5
98,2014,78,6
98,2014,79,1
98,2014,80,4
98,2014,81,2
98,2014,82,7
98,2014,83,3
98,2014,84,8
98,2014,85,4
98,2014,86,4
98,2014,87,3
98,2014,88,4
98,2014,89,5
98,2014,90,5
98,2014,91,7
98,2014,92,2
98,2014,94,1
98,2014,95,2
98,2014,97,4
98,2014,100,1
98,2015,18,1
98,2015,19,1
98,2015,22,2
98,2015,23,2
98,2015,25,1
98,2015,26,2
98,2015,27,2
98,2015,31,1
98,2015,33,1
98,2015,36,1
98,2015,37,1
98,2015,41,2
98,2015,43,1
98,2015,45,4
98,2015,49,1
98,2015,50,4
98,2015,51,3
98,2015,52,1
98,2015,53,2
98,2015,55,1
98,2015,57,2
98,2015,58,1
98,2015,59,1
98,2015,60,2
98,2015,61,3
98,2015,62,3
98,2015,63,4
98,2015,64,2
98,2015,65,5
98,2015,66,4
98,2015,67,4
98,2015,68,3
98,2015,69,4
98,2015,70,5
98,2015,71,6
98,2015,72,7
98,2015,73,5
98,2015,75,5
98,2015,76,11
98,2015,77,3
98,2015,78,5
98,2015,79,6
98,2015,80,7
98,2015,81,8
98,2015,82,4
98,2015,83,3
98,2015,84,5
98,2015,85,5
98,2015,86,6
98,2015,87,6
98,2015,88,4
98,2015,89,7
98,2015,90,3
98,2015,91,6
98,2015,92,6
98,2015,93,2
98,2015,94,2
98,2015,95,1
98,2015,96,1
98,2016,1,1
98,2016,6,1
98,2016,24,1
98,2016,26,1
98,2016,28,2
98,2016,30,1
98,2016,32,2
98,2016,37,2
98,2016,39,1
98,2016,41,1
98,2016,43,1
98,2016,46,1
98,2016,49,1
98,2016,51,1
98,2016,52,3
98,2016,53,2
98,2016,54,1
98,2016,55,2
98,2016,57,2
98,2016,58,1
98,2016,59,2
98,2016,60,3
98,2016,61,2
98,2016,62,5
98,2016,63,4
98,2016,65,4
98,2016,66,5
98,2016,67,4
98,2016,68,12
98,2016,69,1
98,2016,70,7
98,2016,71,3
